t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
98,1788.1814183264487,0.21188991444842362,0.5376576010995763,265.57620803125957,1.516771317509182,1.2861737990993731,0.25,0.09891839999999999,0.08478720000000001,8
99,1788.166646612372,0.21195967917210237,0.5377353142421505,265.58154166885987,1.5195046472698328,1.2852986736567678,0.25,0.09891839999999999,0.08478720000000001,8
100,1788.1516862157764,0.21202363652348363,0.5378052281928961,265.58764947371446,1.5220096904137053,1.284504866830905,0.25,0.09891839999999999,0.08478720000000001,8
101,1788.136953239637,0.21208227072353725,0.5378681762328728,265.5943912177877,1.524305618864531,1.2837850419034,0.25,0.09891839999999999,0.08478720000000001,8
102,1788.122568827706,0.2121360255901892,0.5379248528501231,265.6016089293517,1.5264098807339925,1.2831323170484341,0.25,0.09891839999999999,0.08478720000000001,8
103,1788.1085897073435,0.21218530790601645,0.5379758832570496,265.60916128426175,1.528338449578508,1.2825404142749368,0.25,0.09891839999999999,0.08478720000000001,8
104,1788.0950594561214,0.21223049050637946,0.5380218303037901,265.61692868591825,1.5301059707179345,1.2820036449266865,0.25,0.10006527999999998,0.08577024000000001,8
105,1785.7776991580267,0.21227606357520537,0.5380677318045844,267.4134011637744,1.534785779702613,1.292563977822571,0.25,0.10006527999999998,0.08577024000000001,8
106,1785.7642029297485,0.21231784685582156,0.5381090613370072,267.4451775388402,1.536572546862692,1.2921827745867014,0.25,0.10006527999999998,0.08577024000000001,8
107,1785.751248893657,0.21235615613460282,0.5381462745965369,267.4747902574057,1.5382098834038547,1.2918367840057614,0.25,0.10006527999999998,0.08577024000000001,8
108,1785.7388485276444,0.21239128084852033,0.5381797818329207,267.5023715074834,1.539710271151495,1.2915227373047635,0.25,0.10006527999999998,0.08577024000000001,8
109,1785.7270068094617,0.21242348628409358,0.5382099523845723,267.5280472338394,1.541085151093657,1.2912376705331674,0.25,0.10006527999999998,0.08577024000000001,8
110,1785.7157233045518,0.2124530155932043,0.5382371187603572,267.5519371856649,1.5423450099781726,1.2909788960207866,0.25,0.10006527999999998,0.08577024000000001,8
111,1785.7049931089057,0.21248009164093665,0.538261580313967,267.57415500698767,1.543499459726454,1.2907439765165092,0.25,0.10006527999999998,0.08577024000000001,8
112,1785.6948076645044,0.21250491869936794,0.5382835649786444,267.59480836165767,1.5445573102575567,1.2905307017568461,0.25,0.10006527999999998,0.08577024000000001,8
113,1785.6851344152524,0.21252768400009175,0.538303356552583,267.6139954338802,1.545526623781016,1.2903370467584543,0.25,0.10006527999999998,0.08577024000000001,8
114,1785.6759803479715,0.21254855915720758,0.5383211780722091,267.63181591381453,1.5464148121374108,1.2901612134878688,0.25,0.10006527999999998,0.08577024000000001,8
115,1785.6673321073185,0.21256770147154339,0.5383372257908027,267.6483609325896,1.5472286596611708,1.2900015553350912,0.25,0.10006527999999998,0.08577024000000001,8
116,1785.659172421877,0.2125852551259929,0.5383516763984597,267.66371593174597,1.5479743829514865,1.289856576549231,0.25,0.10006527999999998,0.08577024000000001,8
117,1785.6514830381452,0.2126013522810314,0.5383646889732833,267.6779613030795,1.5486576794329778,1.2897249203684502,0.25,0.10006527999999998,0.08577024000000001,8
118,1785.6442450392988,0.21261611407872605,0.5383764067378769,267.6911726041402,1.5492837706370666,1.28960535604675,0.25,0.10006527999999998,0.08577024000000001,8
119,1785.6374391140416,0.21262965156286817,0.5383869586405756,267.70342077609973,1.549857441883708,1.289496767096611,0.25,0.10006527999999998,0.08577024000000001,8
